max,min,wind,rain,humidi,cloud,day,month,year,label,,,
36,26,14,0,65,32,13,3,2016,Cloudy,,,
36,25,15,0,66,15,14,3,2016,Sunny,,,
36,26,17,0,63,29,15,3,2016,Sunny,,,
35,26,15,0,66,31,16,3,2016,Cloudy,,,
34,26,15,0.1,66,35,17,3,2016,Sunny,,,
36,25,17,0,64,9,18,3,2016,Sunny,,,
37,24,16,0,65,5,19,3,2016,Sunny,,,
36,25,18,0,65,16,20,3,2016,Sunny,,,
36,25,14,0,66,11,21,3,2016,Sunny,,,
36,26,17,0,64,12,22,3,2016,Sunny,,,
36,26,15,0,64,23,23,3,2016,Sunny,,,
35,26,16,0,62,24,24,3,2016,Sunny,,,
37,26,19,0.1,59,18,25,3,2016,Sunny,,,
36,26,14,0,56,30,26,3,2016,Sunny,,,
36,26,15,0,52,37,27,3,2016,Sunny,,,
36,25,14,0,50,18,28,3,2016,Sunny,,,
36,25,16,0,54,11,29,3,2016,Sunny,,,
37,25,17,0,54,6,30,3,2016,Sunny,,,
37,25,17,0,62,8,31,3,2016,Sunny,,,
37,25,19,0,60,11,1,4,2016,Sunny,,,
36,26,18,0,62,14,2,4,2016,Sunny,,,
37,26,16,0,63,13,3,4,2016,Sunny,,,
36,26,14,0.2,63,32,4,4,2016,Heavy rain at times,,,
36,26,16,0,63,23,5,4,2016,Sunny,,,
36,26,15,0,62,21,6,4,2016,Sunny,,,
37,26,16,0,62,23,7,4,2016,Sunny,,,
36,26,16,0,64,26,8,4,2016,Sunny,,,
37,26,18,0,62,13,9,4,2016,Sunny,,,
38,26,12,0,57,14,10,4,2016,Sunny,,,
37,28,15,0,60,18,11,4,2016,Sunny,,,
38,29,15,0.5,61,17,12,4,2016,Heavy rain at times,,,
34,27,11,1.9,63,63,13,4,2016,Cloudy,,,
36,25,11,1.2,64,51,14,4,2016,Cloudy,,,
35,26,10,1.9,65,63,15,4,2016,Heavy rain at times,,,
35,26,11,1.4,66,60,16,4,2016,Heavy rain at times,,,
35,26,10,1.5,66,62,17,4,2016,Cloudy,,,
35,26,9,3.3,67,57,18,4,2016,Cloudy,,,
34,26,10,2.8,68,62,19,4,2016,Cloudy,,,
35,26,9,2.5,68,61,20,4,2016,Cloudy,,,
38,28,18,0.3,60,33,21,4,2016,Sunny,,,
37,27,16,0,59,21,22,4,2016,Sunny,,,
37,28,17,0,60,19,23,4,2016,Cloudy,,,
38,27,15,0,59,15,24,4,2016,Sunny,,,
37,28,15,0,60,31,25,4,2016,Cloudy,,,
38,29,15,0.3,59,36,26,4,2016,Sunny,,,
38,29,13,3.9,59,24,27,4,2016,Heavy rain at times,,,
36,29,16,4.7,62,19,28,4,2016,Moderate or heavy rain shower,,,
36,29,12,7.5,63,27,29,4,2016,Heavy rain at times,,,
37,29,13,5.7,58,23,30,4,2016,Heavy rain at times,,,
36,29,13,2.3,58,42,1,5,2016,Heavy rain at times,,,
36,29,14,2.6,61,19,2,5,2016,Sunny,,,
38,29,14,0.8,60,18,3,5,2016,Heavy rain at times,,,
38,30,14,0.1,59,29,4,5,2016,Sunny,,,
37,29,14,3.7,60,29,5,5,2016,Heavy rain at times,,,
37,29,13,4.3,63,23,6,5,2016,Moderate or heavy rain shower,,,
38,29,18,0.2,59,8,7,5,2016,Sunny,,,
37,29,18,1.8,62,27,8,5,2016,Heavy rain at times,,,
36,29,14,1.6,64,23,9,5,2016,Heavy rain at times,,,
36,29,13,0.6,61,33,10,5,2016,Heavy rain at times,,,
37,29,12,14.5,65,28,11,5,2016,Moderate or heavy rain shower,,,
36,28,12,5.9,67,28,12,5,2016,Sunny,,,
36,28,12,0,63,26,13,5,2016,Sunny,,,
38,28,11,0,64,41,14,5,2016,Cloudy,,,
36,28,10,17.6,66,45,15,5,2016,Heavy rain at times,,,
36,28,7,8,65,43,16,5,2016,Moderate or heavy rain shower,,,
37,29,10,12.4,67,40,17,5,2016,Heavy rain at times,,,
34,28,10,11.9,69,64,18,5,2016,Moderate or heavy rain shower,,,
33,28,9,9.7,73,55,19,5,2016,Moderate or heavy rain shower,,,
33,26,8,6,77,58,20,5,2016,Moderate or heavy rain shower,,,
33,26,8,4.9,77,54,21,5,2016,Moderate or heavy rain shower,,,
33,28,12,13,74,61,22,5,2016,Heavy rain at times,,,
36,28,9,15.1,69,63,23,5,2016,Moderate or heavy rain shower,,,
33,27,17,15.7,76,48,24,5,2016,Moderate or heavy rain shower,,,
30,26,16,17.8,82,70,25,5,2016,Moderate or heavy rain shower,,,
34,27,18,2.2,70,54,26,5,2016,Moderate or heavy rain shower,,,
33,28,17,4.9,71,45,27,5,2016,Moderate or heavy rain shower,,,
28,27,9,13.4,84,41,28,5,2016,Moderate or heavy rain shower,,,
32,27,11,7.1,76,53,29,5,2016,Moderate or heavy rain shower,,,
33,27,9,0.8,77,50,30,5,2016,Moderate or heavy rain shower,,,
33,27,11,6.1,75,32,31,5,2016,Moderate or heavy rain shower,,,
33,26,7,3.8,78,50,1,6,2016,Heavy rain at times,,,
34,27,9,0.1,74,33,2,6,2016,Moderate or heavy rain shower,,,
35,27,10,6.4,73,26,3,6,2016,Moderate or heavy rain shower,,,
34,27,10,8.8,74,37,4,6,2016,Moderate or heavy rain shower,,,
35,27,11,8.5,73,28,5,6,2016,Moderate or heavy rain shower,,,
35,27,9,20.3,74,31,6,6,2016,Moderate or heavy rain shower,,,
33,27,10,29.6,81,42,7,6,2016,Moderate or heavy rain shower,,,
34,27,8,23.9,80,38,8,6,2016,Moderate or heavy rain shower,,,
34,27,9,2.1,74,48,9,6,2016,Cloudy,,,
35,26,12,0.9,69,41,10,6,2016,Heavy rain at times,,,
35,28,11,26.5,71,34,11,6,2016,Moderate or heavy rain shower,,,
34,27,13,29.2,78,44,12,6,2016,Moderate or heavy rain shower,,,
33,26,12,33.2,81,50,13,6,2016,Moderate or heavy rain shower,,,
33,26,12,14.3,79,42,14,6,2016,Moderate or heavy rain shower,,,
34,27,10,7.2,72,44,15,6,2016,Moderate or heavy rain shower,,,
30,26,10,4.6,77,55,16,6,2016,Moderate or heavy rain shower,,,
34,26,6,4.1,73,35,17,6,2016,Heavy rain at times,,,
34,27,6,10.8,75,25,18,6,2016,Moderate or heavy rain shower,,,
32,26,8,9.9,81,47,19,6,2016,Heavy rain at times,,,
33,26,6,20,82,65,20,6,2016,Moderate or heavy rain shower,,,
32,26,6,6,81,43,21,6,2016,Moderate or heavy rain shower,,,
32,26,11,23.8,81,48,22,6,2016,Moderate or heavy rain shower,,,
31,25,9,22.7,83,79,23,6,2016,Moderate or heavy rain shower,,,
32,26,9,26,82,77,24,6,2016,Moderate or heavy rain shower,,,
32,26,8,23.8,82,61,25,6,2016,Moderate or heavy rain shower,,,
30,26,11,44.9,88,60,26,6,2016,Moderate or heavy rain shower,,,
27,25,12,19.3,89,91,27,6,2016,Moderate or heavy rain shower,,,
27,24,14,31.1,92,92,28,6,2016,Moderate or heavy rain shower,,,
29,25,12,17.2,86,59,29,6,2016,Moderate or heavy rain shower,,,
31,25,8,13.5,82,27,30,6,2016,Moderate or heavy rain shower,,,
32,26,9,1.7,80,30,1,7,2016,Moderate or heavy rain shower,,,
32,26,9,3.5,80,27,2,7,2016,Moderate or heavy rain shower,,,
33,26,8,0.2,74,43,3,7,2016,Heavy rain at times,,,
34,26,11,1.4,73,33,4,7,2016,Sunny,,,
34,26,10,3.6,77,42,5,7,2016,Heavy rain at times,,,
31,26,12,6.8,81,64,6,7,2016,Heavy rain at times,,,
33,25,12,5.6,77,57,7,7,2016,Moderate or heavy rain shower,,,
33,26,15,16,77,41,8,7,2016,Moderate or heavy rain shower,,,
32,25,17,4.6,74,51,9,7,2016,Moderate or heavy rain shower,,,
32,26,17,24.7,76,46,10,7,2016,Moderate or heavy rain shower,,,
31,25,14,38,81,59,11,7,2016,Moderate or heavy rain shower,,,
32,26,11,27.2,82,38,12,7,2016,Moderate or heavy rain shower,,,
33,25,10,11,81,38,13,7,2016,Moderate or heavy rain shower,,,
32,26,10,11.6,82,26,14,7,2016,Moderate or heavy rain shower,,,
33,26,7,10.5,80,25,15,7,2016,Moderate or heavy rain shower,,,
33,26,7,3.9,79,22,16,7,2016,Moderate or heavy rain shower,,,
34,26,7,10.1,79,22,17,7,2016,Moderate or heavy rain shower,,,
30,25,10,5.4,84,49,18,7,2016,Moderate or heavy rain shower,,,
30,24,10,2.3,86,68,19,7,2016,Moderate or heavy rain shower,,,
30,24,9,3.8,85,66,20,7,2016,Heavy rain at times,,,
30,24,10,3.7,86,62,21,7,2016,Heavy rain at times,,,
30,24,10,4,86,61,22,7,2016,Moderate or heavy rain shower,,,
30,25,12,4,85,59,23,7,2016,Moderate or heavy rain shower,,,
30,24,11,5.4,84,60,24,7,2016,Heavy rain at times,,,
29,24,11,4.2,85,61,25,7,2016,Heavy rain at times,,,
31,24,10,3.4,84,57,26,7,2016,Moderate or heavy rain shower,,,
30,24,10,4,85,65,27,7,2016,Moderate or heavy rain shower,,,
32,26,12,5.5,79,58,28,7,2016,Moderate or heavy rain shower,,,
32,26,10,24.2,80,58,29,7,2016,Moderate or heavy rain shower,,,
33,25,10,7.2,77,32,30,7,2016,Heavy rain at times,,,
32,26,14,4.1,75,32,31,7,2016,Heavy rain at times,,,
33,26,12,15.4,76,31,1,8,2016,Heavy rain at times,,,
32,26,14,41.4,82,43,2,8,2016,Moderate or heavy rain shower,,,
31,25,16,16.7,84,60,3,8,2016,Moderate or heavy rain shower,,,
30,25,13,15.6,83,65,4,8,2016,Moderate or heavy rain shower,,,
32,25,11,11,80,50,5,8,2016,Moderate or heavy rain shower,,,
32,25,12,24.1,80,37,6,8,2016,Moderate or heavy rain shower,,,
32,25,17,8.5,78,52,7,8,2016,Moderate or heavy rain shower,,,
33,25,17,6.6,74,47,8,8,2016,Heavy rain at times,,,
33,25,14,20.2,77,30,9,8,2016,Moderate or heavy rain shower,,,
33,26,16,17.1,77,42,10,8,2016,Moderate or heavy rain shower,,,
32,26,17,19.8,80,48,11,8,2016,Moderate or heavy rain shower,,,
33,26,16,27.1,81,32,12,8,2016,Moderate or heavy rain shower,,,
32,26,18,14.7,80,35,13,8,2016,Moderate or heavy rain shower,,,
32,26,19,8.3,79,33,14,8,2016,Moderate or heavy rain shower,,,
32,26,19,14.4,79,39,15,8,2016,Moderate or heavy rain shower,,,
33,26,18,7,79,39,16,8,2016,Heavy rain at times,,,
32,26,18,8.4,78,35,17,8,2016,Moderate or heavy rain shower,,,
33,26,20,4.2,76,32,18,8,2016,Moderate or heavy rain shower,,,
32,26,19,4.2,76,29,19,8,2016,Moderate or heavy rain shower,,,
32,26,12,13.5,78,26,20,8,2016,Moderate or heavy rain shower,,,
34,26,11,1.9,76,44,21,8,2016,Heavy rain at times,,,
34,26,12,7.5,76,45,22,8,2016,Moderate or heavy rain shower,,,
33,26,11,15.6,80,44,23,8,2016,Moderate or heavy rain shower,,,
33,26,11,27.6,81,46,24,8,2016,Moderate or heavy rain shower,,,
33,26,11,5.6,79,48,25,8,2016,Moderate or heavy rain shower,,,
33,27,9,11.4,78,39,26,8,2016,Heavy rain at times,,,
34,27,9,8.7,77,35,27,8,2016,Moderate or heavy rain shower,,,
34,27,7,9.1,79,38,28,8,2016,Heavy rain at times,,,
32,27,9,19.3,82,43,29,8,2016,Moderate or heavy rain shower,,,
32,26,7,6.2,81,32,30,8,2016,Moderate or heavy rain shower,,,
33,27,11,8.6,75,37,31,8,2016,Moderate or heavy rain shower,,,
34,27,9,3.7,73,27,1,9,2016,Moderate or heavy rain shower,,,
34,27,14,14.3,75,35,2,9,2016,Moderate or heavy rain shower,,,
33,25,14,7.8,75,25,3,9,2016,Moderate or heavy rain shower,,,
34,26,13,1.1,75,23,4,9,2016,Heavy rain at times,,,
34,26,12,14.5,76,34,5,9,2016,Moderate or heavy rain shower,,,
32,26,12,23.1,81,38,6,9,2016,Moderate or heavy rain shower,,,
32,25,12,12.1,82,45,7,9,2016,Moderate or heavy rain shower,,,
32,26,12,11.2,80,44,8,9,2016,Moderate or heavy rain shower,,,
32,25,11,5.4,80,32,9,9,2016,Moderate or heavy rain shower,,,
32,25,12,18.3,82,37,10,9,2016,Moderate or heavy rain shower,,,
31,26,11,26.1,85,87,11,9,2016,Moderate or heavy rain shower,,,
27,24,13,53.3,91,80,12,9,2016,Moderate or heavy rain shower,,,
30,24,14,14.2,84,66,13,9,2016,Heavy rain at times,,,
32,25,14,5.1,79,46,14,9,2016,Moderate or heavy rain shower,,,
33,25,13,3.4,76,45,15,9,2016,Heavy rain at times,,,
32,25,12,18,79,46,16,9,2016,Moderate or heavy rain shower,,,
32,25,9,13,80,45,17,9,2016,Moderate or heavy rain shower,,,
32,26,9,11.1,83,44,18,9,2016,Moderate or heavy rain shower,,,
32,26,7,23.1,83,40,19,9,2016,Moderate or heavy rain shower,,,
33,26,5,18.7,82,49,20,9,2016,Moderate or heavy rain shower,,,
33,26,4,45.1,82,53,21,9,2016,Moderate or heavy rain shower,,,
32,26,8,14,81,37,22,9,2016,Moderate or heavy rain shower,,,
31,25,8,31.3,86,58,23,9,2016,Moderate or heavy rain shower,,,
32,25,8,3.1,83,37,24,9,2016,Moderate or heavy rain shower,,,
32,25,7,5.6,82,48,25,9,2016,Moderate or heavy rain shower,,,
32,26,8,23.1,83,46,26,9,2016,Moderate or heavy rain shower,,,
32,25,6,28.9,84,49,27,9,2016,Moderate or heavy rain shower,,,
31,26,5,8.8,84,65,28,9,2016,Moderate or heavy rain shower,,,
30,25,9,33.2,86,64,29,9,2016,Moderate or heavy rain shower,,,
31,25,8,35.6,83,45,30,9,2016,Moderate or heavy rain shower,,,
31,26,8,21.2,84,45,1,10,2016,Moderate or heavy rain shower,,,
32,26,5,31.8,83,38,2,10,2016,Moderate or heavy rain shower,,,
32,26,7,18.8,84,56,3,10,2016,Moderate or heavy rain shower,,,
32,25,8,11.7,84,40,4,10,2016,Moderate or heavy rain shower,,,
31,26,8,18.5,86,58,5,10,2016,Moderate or heavy rain shower,,,
31,25,10,23.4,86,80,6,10,2016,Moderate or heavy rain shower,,,
30,25,8,42.1,88,67,7,10,2016,Moderate or heavy rain shower,,,
31,25,9,15.3,84,61,8,10,2016,Moderate or heavy rain shower,,,
31,25,7,24.2,84,46,9,10,2016,Moderate or heavy rain shower,,,
31,25,4,47.8,87,40,10,10,2016,Moderate or heavy rain shower,,,
30,25,3,55.8,88,43,11,10,2016,Moderate or heavy rain shower,,,
31,25,6,38,87,63,12,10,2016,Moderate or heavy rain shower,,,
31,25,7,14.7,86,57,13,10,2016,Moderate or heavy rain shower,,,
31,26,7,11.1,86,39,14,10,2016,Moderate or heavy rain shower,,,
31,26,7,24.6,87,48,15,10,2016,Moderate or heavy rain shower,,,
31,26,5,25.8,89,65,16,10,2016,Moderate or heavy rain shower,,,
31,26,5,19.1,87,62,17,10,2016,Moderate or heavy rain shower,,,
30,25,8,16.1,88,65,18,10,2016,Moderate or heavy rain shower,,,
31,24,10,22.3,87,56,19,10,2016,Moderate or heavy rain shower,,,
30,25,12,19.8,87,52,20,10,2016,Moderate or heavy rain shower,,,
30,25,11,16.8,87,53,21,10,2016,Moderate or heavy rain shower,,,
31,25,10,15.2,86,63,22,10,2016,Heavy rain at times,,,
32,25,9,31.3,85,79,23,10,2016,Moderate or heavy rain shower,,,
29,25,5,14,87,69,24,10,2016,Heavy rain at times,,,
30,25,5,4,85,51,25,10,2016,Heavy rain at times,,,
31,24,15,0.5,83,30,26,10,2016,Heavy rain at times,,,
32,25,11,4.4,82,20,27,10,2016,Moderate or heavy rain shower,,,
33,25,8,9.6,81,41,28,10,2016,Moderate or heavy rain shower,,,
33,26,7,4.2,80,36,29,10,2016,Moderate or heavy rain shower,,,
27,25,9,1.5,86,57,30,10,2016,Moderate or heavy rain shower,,,
32,25,7,4.6,82,49,31,10,2016,Moderate or heavy rain shower,,,
32,25,7,6.5,81,28,1,11,2016,Moderate or heavy rain shower,,,
31,25,6,1,80,25,2,11,2016,Heavy rain at times,,,
32,25,7,8.8,81,29,3,11,2016,Moderate or heavy rain shower,,,
28,25,10,7.2,87,59,4,11,2016,Heavy rain at times,,,
26,24,12,21.3,88,79,5,11,2016,Moderate or heavy rain shower,,,
29,25,6,7.9,91,89,6,11,2016,Heavy rain at times,,,
30,25,10,5,87,50,7,11,2016,Moderate or heavy rain shower,,,
31,25,11,1.2,86,37,8,11,2016,Moderate or heavy rain shower,,,
32,25,7,2.6,83,29,9,11,2016,Heavy rain at times,,,
32,25,7,0.1,81,30,10,11,2016,Heavy rain at times,,,
32,25,7,2.9,79,35,11,11,2016,Heavy rain at times,,,
32,25,9,1.1,78,24,12,11,2016,Heavy rain at times,,,
32,25,9,1.1,77,24,13,11,2016,Heavy rain at times,,,
33,25,8,0.8,77,15,14,11,2016,Sunny,,,
32,25,6,0.5,80,23,15,11,2016,Heavy rain at times,,,
33,25,6,1.8,78,21,16,11,2016,Heavy rain at times,,,
33,25,4,5.8,78,35,17,11,2016,Heavy rain at times,,,
32,25,8,0.7,80,37,18,11,2016,Moderate or heavy rain shower,,,
33,25,7,6.3,80,22,19,11,2016,Moderate or heavy rain shower,,,
33,25,5,19.4,81,48,20,11,2016,Moderate or heavy rain shower,,,
32,25,7,9.8,82,31,21,11,2016,Moderate or heavy rain shower,,,
31,25,12,3.7,84,34,22,11,2016,Moderate or heavy rain shower,,,
32,25,11,2.4,83,32,23,11,2016,Heavy rain at times,,,
32,25,9,0.6,81,19,24,11,2016,Sunny,,,
31,25,8,3.9,80,28,25,11,2016,Heavy rain at times,,,
32,25,7,0.2,80,21,26,11,2016,Heavy rain at times,,,
33,25,7,3.1,78,39,27,11,2016,Heavy rain at times,,,
33,25,5,1,77,18,28,11,2016,Heavy rain at times,,,
33,24,6,13.6,76,21,29,11,2016,Moderate or heavy rain shower,,,
32,25,5,16.5,80,26,30,11,2016,Moderate or heavy rain shower,,,
32,25,10,7,80,31,1,12,2016,Moderate or heavy rain shower,,,
30,24,7,0.5,80,45,2,12,2016,Heavy rain at times,,,
32,24,9,0.8,75,13,3,12,2016,Sunny,,,
33,25,7,0.3,74,24,4,12,2016,Heavy rain at times,,,
32,25,6,5.1,73,30,5,12,2016,Moderate or heavy rain shower,,,
32,25,7,10.1,76,47,6,12,2016,Moderate or heavy rain shower,,,
32,24,5,13.6,79,41,7,12,2016,Moderate or heavy rain shower,,,
32,24,5,14.7,81,53,8,12,2016,Moderate or heavy rain shower,,,
31,24,6,8.3,82,33,9,12,2016,Heavy rain at times,,,
30,24,6,1.3,82,48,10,12,2016,Heavy rain at times,,,
28,24,8,16.2,86,67,11,12,2016,Moderate or heavy rain shower,,,
25,23,16,17.6,92,84,12,12,2016,Moderate or heavy rain shower,,,
24,23,14,44.9,96,99,13,12,2016,Moderate or heavy rain shower,,,
29,23,8,9.3,91,82,14,12,2016,Moderate or heavy rain shower,,,
30,24,11,7.4,87,45,15,12,2016,Moderate or heavy rain shower,,,
29,24,8,11.3,86,44,16,12,2016,Moderate or heavy rain shower,,,
30,24,9,0.3,78,28,17,12,2016,Sunny,,,
25,23,9,4.8,86,66,18,12,2016,Heavy rain at times,,,
30,23,6,2.5,84,64,19,12,2016,Heavy rain at times,,,
31,25,5,7.6,82,58,20,12,2016,Heavy rain at times,,,
32,25,6,4.2,80,33,21,12,2016,Moderate or heavy rain shower,,,
34,25,6,0,77,17,22,12,2016,Sunny,,,
32,24,6,1,78,47,23,12,2016,Heavy rain at times,,,
33,24,5,0.1,76,14,24,12,2016,Sunny,,,
31,25,7,2.1,79,26,25,12,2016,Heavy rain at times,,,
31,25,6,0,78,35,26,12,2016,Cloudy,,,
32,24,6,0,74,23,27,12,2016,Sunny,,,
30,22,9,0,68,22,28,12,2016,Sunny,,,
31,22,8,2,72,47,29,12,2016,Sunny,,,
31,22,8,0,72,45,30,12,2016,Cloudy,,,
31,23,9,3.3,74,29,31,12,2016,Heavy rain at times,,,
32,24,7,1.9,74,28,1,1,2017,Cloudy,,,
32,24,9,4.8,72,24,2,1,2017,Heavy rain at times,,,
33,23,8,0,70,25,3,1,2017,Cloudy,,,
32,23,8,4.4,71,38,4,1,2017,Heavy rain at times,,,
32,24,9,1.6,72,26,5,1,2017,Heavy rain at times,,,
32,24,10,1.5,69,28,6,1,2017,Sunny,,,
32,24,14,2,70,24,7,1,2017,Heavy rain at times,,,
33,24,15,0,68,16,8,1,2017,Cloudy,,,
34,24,10,0,68,9,9,1,2017,Sunny,,,
33,25,9,0.4,71,21,10,1,2017,Sunny,,,
31,25,7,3,75,50,11,1,2017,Heavy rain at times,,,
32,25,8,0,75,37,12,1,2017,Cloudy,,,
33,25,6,0.1,71,37,13,1,2017,Sunny,,,
33,25,7,12.3,75,57,14,1,2017,Moderate or heavy rain shower,,,
31,25,7,34.7,83,76,15,1,2017,Moderate or heavy rain shower,,,
30,24,14,4.3,80,59,16,1,2017,Heavy rain at times,,,
33,24,9,0.4,70,20,17,1,2017,Sunny,,,
32,24,7,0,66,31,18,1,2017,Sunny,,,
33,25,6,1.2,65,38,19,1,2017,Heavy rain at times,,,
32,25,7,6,69,52,20,1,2017,Moderate or heavy rain shower,,,
32,24,7,6.1,72,44,21,1,2017,Heavy rain at times,,,
32,23,8,0.6,69,46,22,1,2017,Heavy rain at times,,,
32,23,8,0,64,23,23,1,2017,Sunny,,,
33,24,6,0.3,64,57,24,1,2017,Heavy rain at times,,,
33,25,6,9.1,70,47,25,1,2017,Moderate or heavy rain shower,,,
32,25,7,2.7,69,39,26,1,2017,Heavy rain at times,,,
32,22,8,0.1,62,14,27,1,2017,Sunny,,,
32,22,8,0,63,12,28,1,2017,Sunny,,,
32,24,6,0,68,20,29,1,2017,Sunny,,,
32,24,7,0,67,13,30,1,2017,Sunny,,,
32,23,7,0,66,20,31,1,2017,Sunny,,,
34,24,5,0.4,66,30,1,2,2017,Heavy rain at times,,,
33,25,4,11.9,74,58,2,2,2017,Moderate or heavy rain shower,,,
32,25,6,3.3,77,39,3,2,2017,Moderate or heavy rain shower,,,
32,25,5,5.8,75,40,4,2,2017,Heavy rain at times,,,
32,24,8,8.8,76,32,5,2,2017,Heavy rain at times,,,
33,23,9,0.5,72,18,6,2,2017,Heavy rain at times,,,
33,23,7,0,67,26,7,2,2017,Sunny,,,
35,23,6,0,68,11,8,2,2017,Sunny,,,
34,23,8,0,68,12,9,2,2017,Cloudy,,,
34,23,9,0,64,12,10,2,2017,Cloudy,,,
34,23,9,0,57,7,11,2,2017,Sunny,,,
34,21,8,0,54,8,12,2,2017,Sunny,,,
34,22,8,0,53,5,13,2,2017,Sunny,,,
32,22,9,0,56,16,14,2,2017,Sunny,,,
33,22,9,0,55,23,15,2,2017,Sunny,,,
33,22,7,0,56,12,16,2,2017,Sunny,,,
32,22,10,0,61,39,17,2,2017,Sunny,,,
33,23,8,0,64,43,18,2,2017,Cloudy,,,
33,24,9,2.4,66,36,19,2,2017,Sunny,,,
32,25,5,0.4,68,66,20,2,2017,Heavy rain at times,,,
34,25,11,10.5,68,36,21,2,2017,Heavy rain at times,,,
35,25,12,0,66,34,22,2,2017,Sunny,,,
35,25,12,0,66,24,23,2,2017,Cloudy,,,
35,25,12,0,63,20,24,2,2017,Cloudy,,,
34,26,8,3.2,62,32,25,2,2017,Heavy rain at times,,,
34,25,7,14.7,67,41,26,2,2017,Moderate or heavy rain shower,,,
34,25,9,0.1,61,34,27,2,2017,Sunny,,,
35,25,10,0,57,16,28,2,2017,Sunny,,,
35,26,7,2.4,56,28,1,3,2017,Sunny,,,
34,24,7,3.8,61,28,2,3,2017,Sunny,,,
35,25,8,0,57,10,3,3,2017,Sunny,,,
35,24,10,0,60,7,4,3,2017,Sunny,,,
36,24,9,0,63,8,5,3,2017,Sunny,,,
35,24,9,0,67,23,6,3,2017,Sunny,,,
35,25,13,0,62,17,7,3,2017,Sunny,,,
34,24,12,0,62,8,8,3,2017,Sunny,,,
35,24,14,0,61,9,9,3,2017,Sunny,,,
36,23,12,0,62,9,10,3,2017,Sunny,,,
36,24,11,0,64,9,11,3,2017,Sunny,,,
36,24,10,0,65,18,12,3,2017,Sunny,,,
35,25,9,0,63,32,13,3,2017,Sunny,,,
35,26,11,0.1,60,34,14,3,2017,Sunny,,,
36,26,12,0,63,29,15,3,2017,Sunny,,,
35,26,14,1.7,66,46,16,3,2017,Moderate or heavy rain shower,,,
34,26,17,0.2,67,47,17,3,2017,Heavy rain at times,,,
35,26,17,0,64,8,18,3,2017,Cloudy,,,
35,26,13,13.2,66,25,19,3,2017,Moderate or heavy rain shower,,,
35,25,13,4.9,67,31,20,3,2017,Heavy rain at times,,,
35,25,10,0.2,68,50,21,3,2017,Heavy rain at times,,,
33,26,13,0.1,66,61,22,3,2017,Cloudy,,,
36,25,15,0,65,21,23,3,2017,Sunny,,,
36,25,15,0,62,19,24,3,2017,Sunny,,,
36,27,15,0.5,63,23,25,3,2017,Moderate or heavy rain shower,,,
37,26,16,0,58,8,26,3,2017,Sunny,,,
37,26,13,0,50,16,27,3,2017,Sunny,,,
36,27,13,0.1,54,25,28,3,2017,Sunny,,,
37,27,14,0.2,57,28,29,3,2017,Heavy rain at times,,,
36,27,12,0.9,57,32,30,3,2017,Moderate or heavy rain shower,,,
36,26,15,0.1,60,31,31,3,2017,Moderate or heavy rain shower,,,
35,26,7,33.9,70,46,1,4,2017,Moderate or heavy rain shower,,,
35,25,6,15.5,69,51,2,4,2017,Moderate or heavy rain shower,,,
33,27,7,19.8,69,50,3,4,2017,Moderate or heavy rain shower,,,
34,27,9,4.6,67,37,4,4,2017,Heavy rain at times,,,
34,26,14,16.5,66,40,5,4,2017,Moderate or heavy rain shower,,,
35,26,14,0.8,63,42,6,4,2017,Heavy rain at times,,,
35,26,18,0,63,16,7,4,2017,Cloudy,,,
36,27,15,0,63,23,8,4,2017,Cloudy,,,
36,27,16,0,65,18,9,4,2017,Cloudy,,,
36,27,14,0,69,22,10,4,2017,Sunny,,,
37,26,10,0,66,19,11,4,2017,Sunny,,,
37,27,12,0,65,15,12,4,2017,Sunny,,,
35,27,13,0.5,64,17,13,4,2017,Heavy rain at times,,,
37,26,15,0.1,57,7,14,4,2017,Sunny,,,
37,26,14,0,57,12,15,4,2017,Sunny,,,
38,26,15,0,61,13,16,4,2017,Sunny,,,
37,27,12,0,64,18,17,4,2017,Sunny,,,
36,27,8,6,65,27,18,4,2017,Sunny,,,
36,28,12,0,62,22,19,4,2017,Cloudy,,,
37,28,12,0,62,15,20,4,2017,Sunny,,,
38,28,11,0,61,17,21,4,2017,Sunny,,,
39,29,9,1.7,57,18,22,4,2017,Moderate or heavy rain shower,,,
36,28,10,17.4,64,36,23,4,2017,Moderate or heavy rain shower,,,
35,28,11,15.8,66,23,24,4,2017,Heavy rain at times,,,
35,28,10,16.8,68,20,25,4,2017,Moderate or heavy rain shower,,,
36,27,10,4.1,67,33,26,4,2017,Heavy rain at times,,,
34,27,8,15.2,67,34,27,4,2017,Moderate or heavy rain shower,,,
34,27,11,22.6,70,32,28,4,2017,Moderate or heavy rain shower,,,
33,27,7,21.9,74,43,29,4,2017,Heavy rain at times,,,
34,27,11,16.7,72,27,30,4,2017,Heavy rain at times,,,
34,27,10,16.5,72,36,1,5,2017,Heavy rain at times,,,
34,27,9,10.5,70,54,2,5,2017,Moderate or heavy rain shower,,,
35,28,8,8.7,69,60,3,5,2017,Heavy rain at times,,,
35,28,9,23.8,71,52,4,5,2017,Moderate or heavy rain shower,,,
36,28,7,19.2,69,26,5,5,2017,Moderate or heavy rain shower,,,
35,28,9,1,68,24,6,5,2017,Moderate or heavy rain shower,,,
35,28,9,15.6,71,30,7,5,2017,Heavy rain at times,,,
35,27,8,27.2,73,50,8,5,2017,Moderate or heavy rain shower,,,
